Timestamp(ms),Current(uA),D0-D7
2519.24,7988.138,00000000
2519.25,8033.228,00000000
2519.26,8033.228,00000000
2519.27,7988.138,00000000
2519.28,8033.228,00000000
2519.29,7988.138,00000000
2519.3,8078.331,00000000
2519.31,8078.331,00000000
2519.32,7943.063,00000000
2519.33,8168.581,00000000
2519.34,8078.331,00000000
2519.35,8168.581,00000000
2519.36,8033.228,00000000
2519.37,8123.449,00000000
2519.38,7988.138,00000000
2519.39,7943.063,00000000
2519.4,7807.925,00000000
2519.41,8033.228,00000000
2519.42,8123.449,00000000
2519.43,8620.685,00000000
2519.44,8620.685,00000000
2519.45,7627.939,00000000
2519.46,7807.925,00000000
2519.47,8033.228,00000000
2519.48,8078.331,00000000
2519.49,8168.581,00000000
2519.5,8033.228,00000000
2519.51,8078.331,00000000
2519.52,8123.449,00000000
2519.53,8033.228,00000000
2519.54,8078.331,00000000
2519.55,8078.331,00000000
2519.56,7852.957,00000000
2519.57,7807.925,00000000
2519.58,8168.581,00000000
2519.59,8304.062,00000000
2519.6,8078.331,00000000
2519.61,7988.138,00000000
2519.62,8168.581,00000000
2519.63,8213.727,00000000
2519.64,8078.331,00000000
2519.65,8078.331,00000000
2519.66,7898.003,00000000
2519.67,8078.331,00000000
2519.68,8213.727,00000000
2519.69,7988.138,00000000
2519.7,7898.003,00000000
2519.71,8258.887,00000000
2519.72,8078.331,00000000
2519.73,8168.581,00000000
2519.74,8123.449,00000000
2519.75,8123.449,00000000
2519.76,8033.228,00000000
2519.77,8033.228,00000000
2519.78,8078.331,00000000
2519.79,8213.727,00000000
2519.8,8168.581,00000000
2519.81,7988.138,00000000
2519.82,8123.449,00000000
2519.83,7943.063,00000000
2519.84,7943.063,00000000
2519.85,7898.003,00000000
2519.86,7988.138,00000000
2519.87,7943.063,00000000
2519.88,7943.063,00000000
2519.89,8213.727,00000000
2519.9,8213.727,00000000
2519.91,8078.331,00000000
2519.92,8213.727,00000000
2519.93,8123.449,00000000
2519.94,8078.331,00000000
2519.95,8033.228,00000000
2519.96,7988.138,00000000
2519.97,8168.581,00000000
2519.98,8033.228,00000000
2519.99,8168.581,00000000
2520,7943.063,00000000
2520.01,8123.449,00000000
2520.02,7943.063,00000000
2520.03,8304.062,00000000
2520.04,8123.449,00000000
2520.05,8213.727,00000000
2520.06,8078.331,00000000
2520.07,8033.228,00000000
2520.08,8123.449,00000000
2520.09,8078.331,00000000
2520.1,8033.228,00000000
2520.11,8078.331,00000000
2520.12,8213.727,00000000
2520.13,8033.228,00000000
2520.14,8213.727,00000000
2520.15,8078.331,00000000
2520.16,8213.727,00000000
2520.17,7988.138,00000000
2520.18,8213.727,00000000
2520.19,8033.228,00000000
2520.2,8033.228,00000000
2520.21,7898.003,00000000
2520.22,8033.228,00000000
2520.23,7988.138,00000000
2520.24,7988.138,00000000
2520.25,8078.331,00000000
2520.26,8033.228,00000000
2520.27,8123.449,00000000
2520.28,8033.228,00000000
2520.29,8168.581,00000000
2520.3,8033.228,00000000
2520.31,8078.331,00000000
2520.32,8123.449,00000000
2520.33,8123.449,00000000
2520.34,7943.063,00000000
2520.35,8078.331,00000000
2520.36,8213.727,00000000
2520.37,8123.449,00000000
2520.38,7988.138,00000000
2520.39,7988.138,00000000
2520.4,8123.449,00000000
2520.41,8123.449,00000000
2520.42,8123.449,00000000
2520.43,8711.277,00000000
2520.44,8711.277,00000000
2520.45,7943.063,00000000
2520.46,7762.907,00000000
2520.47,7807.925,00000000
2520.48,7807.925,00000000
2520.49,7943.063,00000000
2520.5,8078.331,00000000
2520.51,8033.228,00000000
2520.52,8033.228,00000000
2520.53,8078.331,00000000
2520.54,8258.887,00000000
2520.55,8033.228,00000000
2520.56,8213.727,00000000
2520.57,8078.331,00000000
2520.58,8304.062,00000000
2520.59,8213.727,00000000
2520.6,8213.727,00000000
2520.61,8213.727,00000000
2520.62,8033.228,00000000
2520.63,8033.228,00000000
2520.64,8033.228,00000000
2520.65,8258.887,00000000
2520.66,8304.062,00000000
2520.67,8213.727,00000000
2520.68,8123.449,00000000
2520.69,8033.228,00000000
2520.7,7988.138,00000000
2520.71,7988.138,00000000
2520.72,7988.138,00000000
2520.73,8033.228,00000000
2520.74,8123.449,00000000
2520.75,8078.331,00000000
2520.76,8123.449,00000000
2520.77,8078.331,00000000
2520.78,8078.331,00000000
2520.79,8078.331,00000000
2520.8,8123.449,00000000
2520.81,8123.449,00000000
2520.82,8123.449,00000000
2520.83,8123.449,00000000
2520.84,7898.003,00000000
2520.85,8213.727,00000000
2520.86,8213.727,00000000
2520.87,8168.581,00000000
2520.88,8168.581,00000000
2520.89,8078.331,00000000
2520.9,7988.138,00000000
2520.91,8123.449,00000000
2520.92,7852.957,00000000
2520.93,8033.228,00000000
2520.94,8033.228,00000000
2520.95,8123.449,00000000
2520.96,7943.063,00000000
2520.97,7898.003,00000000
2520.98,8168.581,00000000
2520.99,8078.331,00000000
2521,7988.138,00000000
2521.01,8033.228,00000000
2521.02,8168.581,00000000
2521.03,8123.449,00000000
2521.04,8078.331,00000000
2521.05,8168.581,00000000
2521.06,8078.331,00000000
2521.07,8033.228,00000000
2521.08,8078.331,00000000
2521.09,7988.138,00000000
2521.1,8258.887,00000000
2521.11,8123.449,00000000
2521.12,7988.138,00000000
2521.13,7988.138,00000000
2521.14,8213.727,00000000
2521.15,8033.228,00000000
2521.16,7898.003,00000000
2521.17,7988.138,00000000
2521.18,8033.228,00000000
2521.19,8123.449,00000000
2521.2,8168.581,00000000
2521.21,8033.228,00000000
2521.22,7852.957,00000000
2521.23,8123.449,00000000
2521.24,8033.228,00000000
2521.25,8123.449,00000000
2521.26,7943.063,00000000
2521.27,7943.063,00000000
2521.28,8033.228,00000000
2521.29,7807.925,00000000
2521.3,8078.331,00000000
2521.31,8078.331,00000000
2521.32,8123.449,00000000
2521.33,8078.331,00000000
2521.34,7988.138,00000000
2521.35,7943.063,00000000
2521.36,8123.449,00000000
2521.37,7988.138,00000000
2521.38,7988.138,00000000
2521.39,7852.957,00000000
2521.4,8078.331,00000000
2521.41,7988.138,00000000
2521.42,8033.228,00000000
2521.43,8620.685,00000000
2521.44,8484.903,00000000
2521.45,7582.979,00000000
2521.46,7627.939,00000000
2521.47,8033.228,00000000
2521.48,7943.063,00000000
2521.49,7988.138,00000000
2521.5,7943.063,00000000
2521.51,8213.727,00000000
2521.52,7988.138,00000000
2521.53,8123.449,00000000
2521.54,8033.228,00000000
2521.55,8168.581,00000000
2521.56,7807.925,00000000
2521.57,8078.331,00000000
2521.58,8123.449,00000000
2521.59,8168.581,00000000
2521.6,8123.449,00000000
2521.61,8078.331,00000000
2521.62,8213.727,00000000
2521.63,8213.727,00000000
2521.64,8078.331,00000000
2521.65,8078.331,00000000
2521.66,8213.727,00000000
2521.67,7988.138,00000000
2521.68,8123.449,00000000
2521.69,7988.138,00000000
2521.7,8033.228,00000000
2521.71,8033.228,00000000
2521.72,7943.063,00000000
2521.73,7988.138,00000000
2521.74,7943.063,00000000
2521.75,7988.138,00000000
2521.76,8033.228,00000000
2521.77,8123.449,00000000
2521.78,7943.063,00000000
2521.79,7807.925,00000000
2521.8,7943.063,00000000
2521.81,8213.727,00000000
2521.82,8213.727,00000000
2521.83,7943.063,00000000
2521.84,7852.957,00000000
2521.85,7988.138,00000000
2521.86,8168.581,00000000
2521.87,8258.887,00000000
2521.88,8258.887,00000000
2521.89,8168.581,00000000
2521.9,8258.887,00000000
2521.91,8304.062,00000000
2521.92,8213.727,00000000
2521.93,8168.581,00000000
2521.94,8168.581,00000000
2521.95,8123.449,00000000
2521.96,7988.138,00000000
2521.97,8078.331,00000000
2521.98,8258.887,00000000
2521.99,8123.449,00000000
2522,8123.449,00000000
2522.01,8213.727,00000000
2522.02,8168.581,00000000
2522.03,8213.727,00000000
2522.04,8258.887,00000000
2522.05,8168.581,00000000
2522.06,7988.138,00000000
2522.07,8168.581,00000000
2522.08,8168.581,00000000
2522.09,8258.887,00000000
2522.1,8258.887,00000000
2522.11,8304.062,00000000
2522.12,8033.228,00000000
2522.13,8304.062,00000000
2522.14,8213.727,00000000
2522.15,8078.331,00000000
2522.16,8033.228,00000000
2522.17,8168.581,00000000
2522.18,8078.331,00000000
2522.19,8168.581,00000000
2522.2,8168.581,00000000
2522.21,8168.581,00000000
2522.22,8258.887,00000000
2522.23,8168.581,00000000
2522.24,8213.727,00000000
2522.25,7988.138,00000000
2522.26,8394.454,00000000
2522.27,8078.331,00000000
2522.28,8033.228,00000000
2522.29,7988.138,00000000
2522.3,8078.331,00000000
2522.31,8213.727,00000000
2522.32,8033.228,00000000
2522.33,8078.331,00000000
2522.34,8123.449,00000000
2522.35,7943.063,00000000
2522.36,7943.063,00000000
2522.37,8033.228,00000000
2522.38,8123.449,00000000
2522.39,7898.003,00000000
2522.4,8123.449,00000000
2522.41,8213.727,00000000
2522.42,8168.581,00000000
2522.43,8756.595,00000000
2522.44,8711.277,00000000
2522.45,7717.903,00000000
2522.46,7582.979,00000000
2522.47,7852.957,00000000
2522.48,7852.957,00000000
2522.49,7988.138,00000000
2522.5,8078.331,00000000
2522.51,8123.449,00000000
2522.52,8123.449,00000000
2522.53,8033.228,00000000
2522.54,8213.727,00000000
2522.55,8168.581,00000000
2522.56,8213.727,00000000
2522.57,8304.062,00000000
2522.58,8304.062,00000000
2522.59,7943.063,00000000
2522.6,8213.727,00000000
2522.61,7988.138,00000000
2522.62,8213.727,00000000
2522.63,8123.449,00000000
2522.64,8213.727,00000000
2522.65,8123.449,00000000
2522.66,8123.449,00000000
2522.67,8078.331,00000000
2522.68,8033.228,00000000
2522.69,7943.063,00000000
2522.7,8078.331,00000000
2522.71,8033.228,00000000
2522.72,7898.003,00000000
2522.73,8078.331,00000000
2522.74,7898.003,00000000
2522.75,8078.331,00000000
2522.76,8033.228,00000000
2522.77,8213.727,00000000
2522.78,7943.063,00000000
2522.79,8078.331,00000000
2522.8,8168.581,00000000
2522.81,8078.331,00000000
2522.82,8078.331,00000000
2522.83,8078.331,00000000
2522.84,8213.727,00000000
2522.85,8078.331,00000000
2522.86,7988.138,00000000
2522.87,7943.063,00000000
2522.88,7988.138,00000000
2522.89,8033.228,00000000
2522.9,8213.727,00000000
2522.91,7988.138,00000000
2522.92,8033.228,00000000
2522.93,7988.138,00000000
2522.94,7988.138,00000000
2522.95,8123.449,00000000
2522.96,8168.581,00000000
2522.97,8123.449,00000000
2522.98,8033.228,00000000
2522.99,7852.957,00000000
2523,8033.228,00000000
2523.01,8078.331,00000000
2523.02,8123.449,00000000
2523.03,8078.331,00000000
2523.04,8123.449,00000000
2523.05,8078.331,00000000
2523.06,7898.003,00000000
2523.07,8123.449,00000000
2523.08,7988.138,00000000
2523.09,8123.449,00000000
2523.1,8123.449,00000000
2523.11,7988.138,00000000
2523.12,7988.138,00000000
2523.13,8213.727,00000000
2523.14,8123.449,00000000
2523.15,7898.003,00000000
2523.16,8078.331,00000000
2523.17,8213.727,00000000
2523.18,7898.003,00000000
2523.19,7943.063,00000000
2523.2,8213.727,00000000
2523.21,7943.063,00000000
2523.22,7988.138,00000000
2523.23,7943.063,00000000
2523.24,7943.063,00000000
2523.25,8033.228,00000000
2523.26,8168.581,00000000
2523.27,8078.331,00000000
2523.28,8078.331,00000000
2523.29,8349.251,00000000
2523.3,8033.228,00000000
2523.31,7988.138,00000000
2523.32,8078.331,00000000
2523.33,8033.228,00000000
2523.34,7852.957,00000000
2523.35,8033.228,00000000
2523.36,8033.228,00000000
2523.37,8213.727,00000000
2523.38,8123.449,00000000
2523.39,8078.331,00000000
2523.4,8168.581,00000000
2523.41,8168.581,00000000
2523.42,7807.925,00000000
2523.43,8665.974,00000000
2523.44,8484.903,00000000
2523.45,7538.032,00000000
2523.46,7627.939,00000000
2523.47,8033.228,00000000
2523.48,7988.138,00000000
2523.49,7988.138,00000000
2523.5,8078.331,00000000
2523.51,8033.228,00000000
2523.52,8033.228,00000000
2523.53,8033.228,00000000
2523.54,8033.228,00000000
2523.55,7943.063,00000000
2523.56,7898.003,00000000
2523.57,8213.727,00000000
2523.58,8078.331,00000000
2523.59,8123.449,00000000
2523.6,8258.887,00000000
2523.61,8078.331,00000000
2523.62,8213.727,00000000
2523.63,8033.228,00000000
2523.64,8168.581,00000000
2523.65,8213.727,00000000
2523.66,8168.581,00000000
2523.67,8394.454,00000000
2523.68,8123.449,00000000
2523.69,8168.581,00000000
2523.7,8123.449,00000000
2523.71,8078.331,00000000
2523.72,8033.228,00000000
2523.73,8033.228,00000000
2523.74,8213.727,00000000
2523.75,8168.581,00000000
2523.76,8258.887,00000000
2523.77,8213.727,00000000
2523.78,8168.581,00000000
2523.79,8123.449,00000000
2523.8,8168.581,00000000
2523.81,8033.228,00000000
2523.82,8078.331,00000000
2523.83,8078.331,00000000
2523.84,8168.581,00000000
2523.85,8123.449,00000000
2523.86,8168.581,00000000
2523.87,8304.062,00000000
2523.88,8123.449,00000000
2523.89,8078.331,00000000
2523.9,8258.887,00000000
2523.91,8078.331,00000000
2523.92,8168.581,00000000
2523.93,8123.449,00000000
2523.94,7943.063,00000000
2523.95,8123.449,00000000
2523.96,7717.903,00000000
2523.97,7898.003,00000000
2523.98,7762.907,00000000
2523.99,8033.228,00000000
2524,7807.925,00000000
2524.01,7898.003,00000000
2524.02,7852.957,00000000
2524.03,7672.914,00000000
2524.04,7943.063,00000000
2524.05,7807.925,00000000
2524.06,8213.727,00000000
2524.07,7898.003,00000000
2524.08,7988.138,00000000
2524.09,8033.228,00000000
2524.1,8123.449,00000000
2524.11,8033.228,00000000
2524.12,8078.331,00000000
2524.13,7898.003,00000000
2524.14,8213.727,00000000
2524.15,8168.581,00000000
2524.16,8213.727,00000000
2524.17,8123.449,00000000
2524.18,8258.887,00000000
2524.19,8168.581,00000000
2524.2,8304.062,00000000
2524.21,8168.581,00000000
2524.22,8078.331,00000000
2524.23,7988.138,00000000
2524.24,8078.331,00000000
2524.25,7988.138,00000000
2524.26,7807.925,00000000
2524.27,7988.138,00000000
2524.28,7988.138,00000000
2524.29,7988.138,00000000
2524.3,7988.138,00000000
2524.31,8078.331,00000000
2524.32,8078.331,00000000
2524.33,8033.228,00000000
2524.34,7988.138,00000000
2524.35,8123.449,00000000
2524.36,8078.331,00000000
2524.37,7988.138,00000000
2524.38,8078.331,00000000
2524.39,7988.138,00000000
2524.4,8258.887,00000000
2524.41,7852.957,00000000
2524.42,8168.581,00000000
2524.43,8575.410,00000000
2524.44,8847.272,00000000
2524.45,7582.979,00000000
2524.46,7582.979,00000000
2524.47,7672.914,00000000
2524.48,7898.003,00000000
2524.49,7898.003,00000000
2524.5,8168.581,00000000
2524.51,7988.138,00000000
2524.52,8033.228,00000000
2524.53,8123.449,00000000
2524.54,7988.138,00000000
2524.55,7988.138,00000000
2524.56,8078.331,00000000
2524.57,8213.727,00000000
2524.58,8078.331,00000000
2524.59,8033.228,00000000
2524.6,8168.581,00000000
2524.61,8304.062,00000000
2524.62,7943.063,00000000
2524.63,7988.138,00000000
2524.64,8123.449,00000000
2524.65,8168.581,00000000
2524.66,8304.062,00000000
2524.67,8213.727,00000000
2524.68,8213.727,00000000
2524.69,8394.454,00000000
2524.7,8258.887,00000000
2524.71,8394.454,00000000
2524.72,8349.251,00000000
2524.73,8168.581,00000000
2524.74,8168.581,00000000
2524.75,8033.228,00000000
2524.76,8439.672,00000000
2524.77,8078.331,00000000
2524.78,8078.331,00000000
2524.79,8168.581,00000000
2524.8,8078.331,00000000
2524.81,8078.331,00000000
2524.82,8168.581,00000000
2524.83,8213.727,00000000
2524.84,8258.887,00000000
2524.85,8213.727,00000000
2524.86,7988.138,00000000
2524.87,8213.727,00000000
2524.88,8123.449,00000000
2524.89,8123.449,00000000
2524.9,8123.449,00000000
2524.91,8349.251,00000000
2524.92,8078.331,00000000
2524.93,7988.138,00000000
2524.94,8033.228,00000000
2524.95,8213.727,00000000
2524.96,8213.727,00000000
2524.97,8168.581,00000000
2524.98,8304.062,00000000
2524.99,8168.581,00000000
2525,8033.228,00000000
2525.01,7988.138,00000000
2525.02,7988.138,00000000
2525.03,7988.138,00000000
2525.04,8168.581,00000000
2525.05,7943.063,00000000
2525.06,8123.449,00000000
2525.07,8213.727,00000000
2525.08,8123.449,00000000
2525.09,8168.581,00000000
2525.1,8213.727,00000000
2525.11,8168.581,00000000
2525.12,8213.727,00000000
2525.13,8123.449,00000000
2525.14,7898.003,00000000
2525.15,8078.331,00000000
2525.16,7988.138,00000000
2525.17,7988.138,00000000
2525.18,7898.003,00000000
2525.19,7943.063,00000000
2525.2,8033.228,00000000
2525.21,7988.138,00000000
2525.22,8078.331,00000000
2525.23,8123.449,00000000
2525.24,8078.331,00000000
2525.25,8078.331,00000000
2525.26,8213.727,00000000
2525.27,7988.138,00000000
2525.28,8168.581,00000000
2525.29,8213.727,00000000
2525.3,8078.331,00000000
2525.31,7988.138,00000000
2525.32,8033.228,00000000
2525.33,8123.449,00000000
2525.34,8033.228,00000000
2525.35,8168.581,00000000
2525.36,8168.581,00000000
2525.37,8078.331,00000000
2525.38,7898.003,00000000
2525.39,8078.331,00000000
2525.4,8168.581,00000000
2525.41,7898.003,00000000
2525.42,8123.449,00000000
2525.43,8756.595,00000000
2525.44,8620.685,00000000
2525.45,7627.939,00000000
2525.46,7672.914,00000000
2525.47,7762.907,00000000
2525.48,7988.138,00000000
2525.49,8213.727,00000000
2525.5,7943.063,00000000
2525.51,8123.449,00000000
2525.52,7943.063,00000000
2525.53,8123.449,00000000
2525.54,7943.063,00000000
2525.55,8033.228,00000000
2525.56,7988.138,00000000
2525.57,8078.331,00000000
2525.58,8078.331,00000000
2525.59,8213.727,00000000
2525.6,8168.581,00000000
2525.61,8168.581,00000000
2525.62,8213.727,00000000
2525.63,8033.228,00000000
2525.64,8078.331,00000000
2525.65,7943.063,00000000
2525.66,8213.727,00000000
2525.67,8123.449,00000000
2525.68,8213.727,00000000
2525.69,7943.063,00000000
2525.7,7943.063,00000000
2525.71,8213.727,00000000
2525.72,8213.727,00000000
2525.73,8168.581,00000000
2525.74,8078.331,00000000
2525.75,7943.063,00000000
2525.76,8168.581,00000000
2525.77,8123.449,00000000
2525.78,7988.138,00000000
2525.79,8123.449,00000000
2525.8,8078.331,00000000
2525.81,7988.138,00000000
2525.82,8078.331,00000000
2525.83,8168.581,00000000
2525.84,8168.581,00000000
2525.85,7988.138,00000000
2525.86,8123.449,00000000
2525.87,8123.449,00000000
2525.88,8304.062,00000000
2525.89,8078.331,00000000
2525.9,8078.331,00000000
2525.91,8033.228,00000000
2525.92,8123.449,00000000
2525.93,7943.063,00000000
2525.94,8123.449,00000000
2525.95,8078.331,00000000
2525.96,8033.228,00000000
2525.97,8123.449,00000000
2525.98,7988.138,00000000
2525.99,8123.449,00000000
2526,7988.138,00000000
2526.01,8123.449,00000000
2526.02,8123.449,00000000
2526.03,8168.581,00000000
2526.04,8168.581,00000000
2526.05,7988.138,00000000
2526.06,8258.887,00000000
2526.07,8078.331,00000000
2526.08,7898.003,00000000
2526.09,7988.138,00000000
2526.1,8033.228,00000000
2526.11,7988.138,00000000
2526.12,8123.449,00000000
2526.13,8033.228,00000000
2526.14,8168.581,00000000
2526.15,8123.449,00000000
2526.16,8258.887,00000000
2526.17,8168.581,00000000
2526.18,8168.581,00000000
2526.19,8123.449,00000000
2526.2,8078.331,00000000
2526.21,8078.331,00000000
2526.22,7988.138,00000000
2526.23,7988.138,00000000
2526.24,8168.581,00000000
2526.25,7988.138,00000000
2526.26,8168.581,00000000
2526.27,7943.063,00000000
2526.28,8033.228,00000000
2526.29,8033.228,00000000
2526.3,8078.331,00000000
2526.31,8123.449,00000000
2526.32,8033.228,00000000
2526.33,8033.228,00000000
2526.34,8078.331,00000000
2526.35,8033.228,00000000
2526.36,8168.581,00000000
2526.37,8078.331,00000000
2526.38,7988.138,00000000
2526.39,7988.138,00000000
2526.4,7717.903,00000000
2526.41,7943.063,00000000
2526.42,8033.228,00000000
2526.43,8575.410,00000000
2526.44,8665.974,00000000
2526.45,7717.903,00000000
2526.46,7627.939,00000000
2526.47,7762.907,00000000
2526.48,7852.957,00000000
2526.49,8123.449,00000000
2526.5,8168.581,00000000
2526.51,7943.063,00000000
2526.52,8078.331,00000000
2526.53,8078.331,00000000
2526.54,8168.581,00000000
2526.55,7943.063,00000000
2526.56,8168.581,00000000
2526.57,7943.063,00000000
2526.58,8078.331,00000000
2526.59,7852.957,00000000
2526.6,7988.138,00000000
2526.61,8033.228,00000000
2526.62,8078.331,00000000
2526.63,8033.228,00000000
2526.64,8168.581,00000000
2526.65,8168.581,00000000
2526.66,8033.228,00000000
2526.67,7988.138,00000000
2526.68,8033.228,00000000
2526.69,7898.003,00000000
2526.7,8078.331,00000000
2526.71,8078.331,00000000
2526.72,7988.138,00000000
2526.73,8078.331,00000000
2526.74,8033.228,00000000
2526.75,8258.887,00000000
2526.76,8213.727,00000000
2526.77,8213.727,00000000
2526.78,8123.449,00000000
2526.79,8078.331,00000000
2526.8,8033.228,00000000
2526.81,8033.228,00000000
2526.82,8123.449,00000000
2526.83,8078.331,00000000
2526.84,7898.003,00000000
2526.85,8033.228,00000000
2526.86,8078.331,00000000
2526.87,8033.228,00000000
2526.88,8213.727,00000000
2526.89,7988.138,00000000
2526.9,7898.003,00000000
2526.91,7852.957,00000000
2526.92,8213.727,00000000
2526.93,8078.331,00000000
2526.94,8078.331,00000000
2526.95,8123.449,00000000
2526.96,8078.331,00000000
2526.97,8033.228,00000000
2526.98,7898.003,00000000
2526.99,8123.449,00000000
2527,7898.003,00000000
2527.01,8123.449,00000000
2527.02,7988.138,00000000
2527.03,7988.138,00000000
2527.04,7807.925,00000000
2527.05,8213.727,00000000
2527.06,8078.331,00000000
2527.07,8168.581,00000000
2527.08,8033.228,00000000
2527.09,8033.228,00000000
2527.1,8078.331,00000000
2527.11,8213.727,00000000
2527.12,8213.727,00000000
2527.13,8213.727,00000000
2527.14,7898.003,00000000
2527.15,8123.449,00000000
2527.16,8078.331,00000000
2527.17,7988.138,00000000
2527.18,8213.727,00000000
2527.19,8168.581,00000000
2527.2,8213.727,00000000
2527.21,8258.887,00000000
2527.22,8078.331,00000000
2527.23,8033.228,00000000
2527.24,8213.727,00000000
2527.25,8304.062,00000000
2527.26,8123.449,00000000
2527.27,8168.581,00000000
2527.28,8123.449,00000000
2527.29,8213.727,00000000
2527.3,8168.581,00000000
2527.31,8213.727,00000000
2527.32,8213.727,00000000
2527.33,8168.581,00000000
2527.34,8213.727,00000000
2527.35,8078.331,00000000
2527.36,8304.062,00000000
2527.37,8078.331,00000000
2527.38,8213.727,00000000
2527.39,7988.138,00000000
2527.4,8123.449,00000000
2527.41,8168.581,00000000
2527.42,8123.449,00000000
2527.43,8575.410,00000000
2527.44,8349.251,00000000
2527.45,7627.939,00000000
2527.46,7807.925,00000000
2527.47,7943.063,00000000
2527.48,7988.138,00000000
2527.49,7852.957,00000000
2527.5,7943.063,00000000
2527.51,7943.063,00000000
2527.52,8168.581,00000000
2527.53,8078.331,00000000
2527.54,8258.887,00000000
2527.55,8033.228,00000000
2527.56,8304.062,00000000
2527.57,8394.454,00000000
2527.58,8304.062,00000000
2527.59,8258.887,00000000
2527.6,8123.449,00000000
2527.61,8168.581,00000000
2527.62,8123.449,00000000
2527.63,8168.581,00000000
2527.64,8168.581,00000000
2527.65,8168.581,00000000
2527.66,7988.138,00000000
2527.67,8213.727,00000000
2527.68,8394.454,00000000
2527.69,8349.251,00000000
2527.7,8349.251,00000000
2527.71,8258.887,00000000
2527.72,8213.727,00000000
2527.73,8213.727,00000000
2527.74,8078.331,00000000
2527.75,8304.062,00000000
2527.76,8033.228,00000000
2527.77,8123.449,00000000
2527.78,8033.228,00000000
2527.79,7898.003,00000000
2527.8,8078.331,00000000
2527.81,8033.228,00000000
2527.82,8033.228,00000000
2527.83,8213.727,00000000
2527.84,7988.138,00000000
2527.85,8168.581,00000000
2527.86,8033.228,00000000
2527.87,8213.727,00000000
2527.88,7988.138,00000000
2527.89,8213.727,00000000
2527.9,8213.727,00000000
2527.91,8168.581,00000000
2527.92,8123.449,00000000
2527.93,8123.449,00000000
2527.94,8213.727,00000000
2527.95,8213.727,00000000
2527.96,8168.581,00000000
2527.97,8213.727,00000000
2527.98,8123.449,00000000
2527.99,8033.228,00000000
2528,7943.063,00000000
2528.01,8033.228,00000000
2528.02,8213.727,00000000
2528.03,7988.138,00000000
2528.04,8168.581,00000000
2528.05,8078.331,00000000
2528.06,8123.449,00000000
2528.07,7898.003,00000000
2528.08,8123.449,00000000
2528.09,7898.003,00000000
2528.1,8033.228,00000000
2528.11,7943.063,00000000
2528.12,8033.228,00000000
2528.13,8123.449,00000000
2528.14,8033.228,00000000
2528.15,8213.727,00000000
2528.16,7988.138,00000000
2528.17,8078.331,00000000
2528.18,8213.727,00000000
2528.19,8213.727,00000000
2528.2,7988.138,00000000
2528.21,7898.003,00000000
2528.22,8123.449,00000000
2528.23,8168.581,00000000
2528.24,7898.003,00000000
2528.25,8033.228,00000000
2528.26,8033.228,00000000
2528.27,7943.063,00000000
2528.28,8078.331,00000000
2528.29,7898.003,00000000
2528.3,8078.331,00000000
2528.31,8033.228,00000000
2528.32,8078.331,00000000
2528.33,8078.331,00000000
2528.34,7943.063,00000000
2528.35,8168.581,00000000
2528.36,8168.581,00000000
2528.37,7943.063,00000000
2528.38,8123.449,00000000
2528.39,7988.138,00000000
2528.4,8033.228,00000000
2528.41,7988.138,00000000
2528.42,7988.138,00000000
2528.43,8575.410,00000000
2528.44,8620.685,00000000
2528.45,7538.032,00000000
2528.46,7493.100,00000000
2528.47,7898.003,00000000
2528.48,7672.914,00000000
2528.49,7988.138,00000000
2528.5,7898.003,00000000
2528.51,7988.138,00000000
2528.52,8123.449,00000000
2528.53,8168.581,00000000
2528.54,7943.063,00000000
2528.55,8168.581,00000000
2528.56,7988.138,00000000
2528.57,8213.727,00000000
2528.58,8033.228,00000000
2528.59,8033.228,00000000
2528.6,8033.228,00000000
2528.61,7943.063,00000000
2528.62,7943.063,00000000
2528.63,8123.449,00000000
2528.64,8123.449,00000000
2528.65,8078.331,00000000
2528.66,7988.138,00000000
2528.67,7943.063,00000000
2528.68,7807.925,00000000
2528.69,8078.331,00000000
2528.7,7988.138,00000000
2528.71,8078.331,00000000
2528.72,7943.063,00000000
2528.73,7943.063,00000000
2528.74,8304.062,00000000
2528.75,7943.063,00000000
2528.76,8033.228,00000000
2528.77,8123.449,00000000
2528.78,7988.138,00000000
2528.79,7988.138,00000000
2528.8,7852.957,00000000
2528.81,7988.138,00000000
2528.82,7988.138,00000000
2528.83,8078.331,00000000
2528.84,8123.449,00000000
2528.85,8213.727,00000000
2528.86,8123.449,00000000
2528.87,8168.581,00000000
2528.88,8033.228,00000000
2528.89,7988.138,00000000
2528.9,8033.228,00000000
2528.91,8078.331,00000000
2528.92,8033.228,00000000
2528.93,8123.449,00000000
2528.94,8168.581,00000000
2528.95,8168.581,00000000
2528.96,8213.727,00000000
2528.97,8033.228,00000000
2528.98,8168.581,00000000
2528.99,8033.228,00000000
2529,7943.063,00000000
2529.01,8033.228,00000000
2529.02,8123.449,00000000
2529.03,8078.331,00000000
2529.04,8078.331,00000000
2529.05,7807.925,00000000
2529.06,8033.228,00000000
2529.07,8213.727,00000000
2529.08,8078.331,00000000
2529.09,8213.727,00000000
2529.1,7943.063,00000000
2529.11,8168.581,00000000
2529.12,7943.063,00000000
2529.13,8078.331,00000000
2529.14,7988.138,00000000
2529.15,8033.228,00000000
2529.16,7943.063,00000000
2529.17,8078.331,00000000
2529.18,7943.063,00000000
2529.19,8033.228,00000000
2529.2,8213.727,00000000
2529.21,8168.581,00000000
2529.22,8213.727,00000000
