Timestamp(ms),Current(uA),D0-D7
2226.23,6062.809,00000000
2226.24,5840.646,00000000
2226.25,5840.646,00000000
2226.26,5840.646,00000000
2226.27,5885.050,00000000
2226.28,5796.257,00000000
2226.29,6151.774,00000000
2226.3,5973.901,00000000
2226.31,5973.901,00000000
2226.32,5929.469,00000000
2226.33,5840.646,00000000
2226.34,5751.881,00000000
2226.35,5663.173,00000000
2226.36,5973.901,00000000
2226.37,5973.901,00000000
2226.38,6018.348,00000000
2226.39,5973.901,00000000
2226.4,5973.901,00000000
2226.41,6107.285,00000000
2226.42,5929.469,00000000
2226.43,6018.348,00000000
2226.44,5885.050,00000000
2226.45,5885.050,00000000
2226.46,5796.257,00000000
2226.47,5885.050,00000000
2226.48,5840.646,00000000
2226.49,6062.809,00000000
2226.5,5929.469,00000000
2226.51,5840.646,00000000
2226.52,5973.901,00000000
2226.53,5840.646,00000000
2226.54,5751.881,00000000
2226.55,5840.646,00000000
2226.56,6062.809,00000000
2226.57,5973.901,00000000
2226.58,5840.646,00000000
2226.59,5751.881,00000000
2226.6,5973.901,00000000
2226.61,5973.901,00000000
2226.62,5973.901,00000000
2226.63,6062.809,00000000
2226.64,5929.469,00000000
2226.65,5929.469,00000000
2226.66,5707.520,00000000
2226.67,5973.901,00000000
2226.68,5885.050,00000000
2226.69,5929.469,00000000
2226.7,5796.257,00000000
2226.71,5840.646,00000000
2226.72,6240.796,00000000
2226.73,5973.901,00000000
2226.74,5574.522,00000000
2226.75,5663.173,00000000
2226.76,5885.050,00000000
2226.77,5929.469,00000000
2226.78,5929.469,00000000
2226.79,5973.901,00000000
2226.8,5929.469,00000000
2226.81,6107.285,00000000
2226.82,5973.901,00000000
2226.83,5796.257,00000000
2226.84,5973.901,00000000
2226.85,5885.050,00000000
2226.86,5929.469,00000000
2226.87,5840.646,00000000
2226.88,5840.646,00000000
2226.89,5885.050,00000000
2226.9,6018.348,00000000
2226.91,5973.901,00000000
2226.92,6062.809,00000000
2226.93,5885.050,00000000
2226.94,5840.646,00000000
2226.95,5929.469,00000000
2226.96,5885.050,00000000
2226.97,5973.901,00000000
2226.98,6062.809,00000000
2226.99,6018.348,00000000
2227,5840.646,00000000
2227.01,5885.050,00000000
2227.02,5929.469,00000000
2227.03,5796.257,00000000
2227.04,6062.809,00000000
2227.05,5973.901,00000000
2227.06,5973.901,00000000
2227.07,5885.050,00000000
2227.08,5885.050,00000000
2227.09,5840.646,00000000
2227.1,5796.257,00000000
2227.11,5885.050,00000000
2227.12,6018.348,00000000
2227.13,5973.901,00000000
2227.14,6062.809,00000000
2227.15,6062.809,00000000
2227.16,6018.348,00000000
2227.17,5929.469,00000000
2227.18,5929.469,00000000
2227.19,5796.257,00000000
2227.2,5840.646,00000000
2227.21,5840.646,00000000
2227.22,6018.348,00000000
2227.23,6062.809,00000000
2227.24,5840.646,00000000
2227.25,6018.348,00000000
2227.26,5885.050,00000000
2227.27,5840.646,00000000
2227.28,5885.050,00000000
2227.29,5973.901,00000000
2227.3,5840.646,00000000
2227.31,5663.173,00000000
2227.32,5929.469,00000000
2227.33,5840.646,00000000
2227.34,5751.881,00000000
2227.35,5885.050,00000000
2227.36,5796.257,00000000
2227.37,6018.348,00000000
2227.38,6062.809,00000000
2227.39,6018.348,00000000
2227.4,6062.809,00000000
2227.41,5885.050,00000000
2227.42,5929.469,00000000
2227.43,6018.348,00000000
2227.44,6018.348,00000000
2227.45,5973.901,00000000
2227.46,5751.881,00000000
2227.47,5929.469,00000000
2227.48,5796.257,00000000
2227.49,6018.348,00000000
2227.5,5796.257,00000000
2227.51,5885.050,00000000
2227.52,6018.348,00000000
2227.53,5840.646,00000000
2227.54,5840.646,00000000
2227.55,5973.901,00000000
2227.56,5840.646,00000000
2227.57,5929.469,00000000
2227.58,5885.050,00000000
2227.59,5973.901,00000000
2227.6,5840.646,00000000
2227.61,6018.348,00000000
2227.62,5796.257,00000000
2227.63,5796.257,00000000
2227.64,5796.257,00000000
2227.65,5796.257,00000000
2227.66,5840.646,00000000
2227.67,5929.469,00000000
2227.68,5885.050,00000000
2227.69,6018.348,00000000
2227.7,5707.520,00000000
2227.71,5929.469,00000000
2227.72,6419.012,00000000
2227.73,6463.601,00000000
2227.74,5574.522,00000000
2227.75,5751.881,00000000
2227.76,5751.881,00000000
2227.77,5885.050,00000000
2227.78,5973.901,00000000
2227.79,5973.901,00000000
2227.8,5751.881,00000000
2227.81,5973.901,00000000
2227.82,6018.348,00000000
2227.83,5929.469,00000000
2227.84,5929.469,00000000
2227.85,6062.809,00000000
2227.86,5885.050,00000000
2227.87,5929.469,00000000
2227.88,6062.809,00000000
2227.89,5929.469,00000000
2227.9,5796.257,00000000
2227.91,5751.881,00000000
2227.92,6107.285,00000000
2227.93,5973.901,00000000
2227.94,5885.050,00000000
2227.95,5973.901,00000000
2227.96,5973.901,00000000
2227.97,5840.646,00000000
2227.98,5929.469,00000000
2227.99,6018.348,00000000
2228,5796.257,00000000
2228.01,5885.050,00000000
2228.02,5885.050,00000000
2228.03,6018.348,00000000
2228.04,5751.881,00000000
2228.05,5929.469,00000000
2228.06,5929.469,00000000
2228.07,5885.050,00000000
2228.08,5751.881,00000000
2228.09,5973.901,00000000
2228.1,5885.050,00000000
2228.11,5751.881,00000000
2228.12,5796.257,00000000
2228.13,5796.257,00000000
2228.14,5973.901,00000000
2228.15,5707.520,00000000
2228.16,6062.809,00000000
2228.17,5840.646,00000000
2228.18,5751.881,00000000
2228.19,5840.646,00000000
2228.2,5929.469,00000000
2228.21,5929.469,00000000
2228.22,6018.348,00000000
2228.23,5751.881,00000000
2228.24,5885.050,00000000
2228.25,6018.348,00000000
2228.26,5796.257,00000000
2228.27,5885.050,00000000
2228.28,5751.881,00000000
2228.29,5885.050,00000000
2228.3,5929.469,00000000
2228.31,5929.469,00000000
2228.32,5973.901,00000000
2228.33,5840.646,00000000
2228.34,5840.646,00000000
2228.35,5929.469,00000000
2228.36,5885.050,00000000
2228.37,5885.050,00000000
2228.38,5796.257,00000000
2228.39,5885.050,00000000
2228.4,5840.646,00000000
2228.41,6018.348,00000000
2228.42,5840.646,00000000
2228.43,5973.901,00000000
2228.44,5796.257,00000000
2228.45,5929.469,00000000
2228.46,6062.809,00000000
2228.47,5751.881,00000000
2228.48,6107.285,00000000
2228.49,5840.646,00000000
2228.5,5973.901,00000000
2228.51,5973.901,00000000
2228.52,5973.901,00000000
2228.53,5796.257,00000000
2228.54,5929.469,00000000
2228.55,6062.809,00000000
2228.56,5840.646,00000000
2228.57,5885.050,00000000
2228.58,5973.901,00000000
2228.59,5885.050,00000000
2228.6,5840.646,00000000
2228.61,5663.173,00000000
2228.62,5885.050,00000000
2228.63,5840.646,00000000
2228.64,5885.050,00000000
2228.65,6062.809,00000000
2228.66,5929.469,00000000
2228.67,5973.901,00000000
2228.68,5840.646,00000000
2228.69,5973.901,00000000
2228.7,5751.881,00000000
2228.71,6018.348,00000000
2228.72,6463.601,00000000
2228.73,5840.646,00000000
2228.74,5663.173,00000000
2228.75,5796.257,00000000
2228.76,5751.881,00000000
2228.77,5840.646,00000000
2228.78,5929.469,00000000
2228.79,5885.050,00000000
2228.8,5973.901,00000000
2228.81,6018.348,00000000
2228.82,5973.901,00000000
2228.83,5885.050,00000000
2228.84,5929.469,00000000
2228.85,5929.469,00000000
2228.86,5929.469,00000000
2228.87,5840.646,00000000
2228.88,5796.257,00000000
2228.89,5973.901,00000000
2228.9,5885.050,00000000
2228.91,5929.469,00000000
2228.92,5929.469,00000000
2228.93,6018.348,00000000
2228.94,6062.809,00000000
2228.95,5840.646,00000000
2228.96,5885.050,00000000
2228.97,5885.050,00000000
2228.98,5885.050,00000000
2228.99,5796.257,00000000
2229,5885.050,00000000
2229.01,6107.285,00000000
2229.02,6018.348,00000000
2229.03,5885.050,00000000
2229.04,5885.050,00000000
2229.05,6107.285,00000000
2229.06,5885.050,00000000
2229.07,6062.809,00000000
2229.08,5796.257,00000000
2229.09,5973.901,00000000
2229.1,5840.646,00000000
2229.11,6062.809,00000000
2229.12,5929.469,00000000
2229.13,5840.646,00000000
2229.14,5751.881,00000000
2229.15,5973.901,00000000
2229.16,5929.469,00000000
2229.17,5840.646,00000000
2229.18,5929.469,00000000
2229.19,5751.881,00000000
2229.2,5885.050,00000000
2229.21,5840.646,00000000
2229.22,5885.050,00000000
2229.23,5973.901,00000000
2229.24,5751.881,00000000
2229.25,5929.469,00000000
2229.26,5751.881,00000000
2229.27,6018.348,00000000
2229.28,5707.520,00000000
2229.29,6018.348,00000000
2229.3,5796.257,00000000
2229.31,5840.646,00000000
2229.32,5973.901,00000000
2229.33,5929.469,00000000
2229.34,6018.348,00000000
2229.35,6062.809,00000000
2229.36,5751.881,00000000
2229.37,5973.901,00000000
2229.38,5840.646,00000000
2229.39,5796.257,00000000
2229.4,5929.469,00000000
2229.41,6062.809,00000000
2229.42,5796.257,00000000
2229.43,5973.901,00000000
2229.44,5751.881,00000000
2229.45,5840.646,00000000
2229.46,5751.881,00000000
2229.47,5929.469,00000000
2229.48,5663.173,00000000
2229.49,5796.257,00000000
2229.5,5929.469,00000000
2229.51,6018.348,00000000
2229.52,5840.646,00000000
2229.53,6062.809,00000000
2229.54,5929.469,00000000
2229.55,5973.901,00000000
2229.56,5796.257,00000000
2229.57,5885.050,00000000
2229.58,5885.050,00000000
2229.59,6062.809,00000000
2229.6,5929.469,00000000
2229.61,6018.348,00000000
2229.62,5885.050,00000000
2229.63,5885.050,00000000
2229.64,5840.646,00000000
2229.65,6062.809,00000000
2229.66,5885.050,00000000
2229.67,5885.050,00000000
2229.68,5973.901,00000000
2229.69,5929.469,00000000
2229.7,5796.257,00000000
2229.71,6018.348,00000000
2229.72,6329.875,00000000
2229.73,6240.796,00000000
2229.74,5485.928,00000000
2229.75,5663.173,00000000
2229.76,5885.050,00000000
2229.77,5840.646,00000000
2229.78,5929.469,00000000
2229.79,5840.646,00000000
2229.8,5885.050,00000000
2229.81,5973.901,00000000
2229.82,6062.809,00000000
2229.83,5929.469,00000000
2229.84,5929.469,00000000
2229.85,6018.348,00000000
2229.86,5796.257,00000000
2229.87,5929.469,00000000
2229.88,6018.348,00000000
2229.89,6062.809,00000000
2229.9,5885.050,00000000
2229.91,5840.646,00000000
2229.92,5973.901,00000000
2229.93,6018.348,00000000
2229.94,5973.901,00000000
2229.95,5929.469,00000000
2229.96,5973.901,00000000
2229.97,5973.901,00000000
2229.98,6062.809,00000000
2229.99,6062.809,00000000
2230,5885.050,00000000
2230.01,5973.901,00000000
2230.02,5973.901,00000000
2230.03,6018.348,00000000
2230.04,5885.050,00000000
2230.05,5885.050,00000000
2230.06,5796.257,00000000
2230.07,5885.050,00000000
2230.08,5885.050,00000000
2230.09,6107.285,00000000
2230.1,5929.469,00000000
2230.11,6151.774,00000000
2230.12,5973.901,00000000
2230.13,5973.901,00000000
2230.14,5796.257,00000000
2230.15,6018.348,00000000
2230.16,5885.050,00000000
2230.17,5840.646,00000000
2230.18,5707.520,00000000
2230.19,6018.348,00000000
2230.2,5973.901,00000000
2230.21,5840.646,00000000
2230.22,6107.285,00000000
2230.23,6107.285,00000000
2230.24,5885.050,00000000
2230.25,5840.646,00000000
2230.26,5929.469,00000000
2230.27,5929.469,00000000
2230.28,5885.050,00000000
2230.29,6107.285,00000000
2230.3,5973.901,00000000
2230.31,5929.469,00000000
2230.32,5840.646,00000000
2230.33,5973.901,00000000
2230.34,5751.881,00000000
2230.35,5840.646,00000000
2230.36,5796.257,00000000
2230.37,5796.257,00000000
2230.38,5796.257,00000000
2230.39,5885.050,00000000
2230.4,5885.050,00000000
2230.41,5840.646,00000000
2230.42,5885.050,00000000
2230.43,5929.469,00000000
2230.44,5973.901,00000000
2230.45,5751.881,00000000
2230.46,5751.881,00000000
2230.47,5929.469,00000000
2230.48,5707.520,00000000
2230.49,5973.901,00000000
2230.5,6062.809,00000000
2230.51,5885.050,00000000
2230.52,5663.173,00000000
2230.53,6240.796,00000000
2230.54,5840.646,00000000
2230.55,5751.881,00000000
2230.56,5796.257,00000000
2230.57,6151.774,00000000
2230.58,5796.257,00000000
2230.59,5840.646,00000000
2230.6,5751.881,00000000
2230.61,5751.881,00000000
2230.62,5618.841,00000000
2230.63,6062.809,00000000
2230.64,5840.646,00000000
2230.65,5929.469,00000000
2230.66,5751.881,00000000
2230.67,6107.285,00000000
2230.68,5885.050,00000000
2230.69,5929.469,00000000
2230.7,5663.173,00000000
2230.71,5973.901,00000000
2230.72,6374.437,00000000
2230.73,5885.050,00000000
2230.74,5530.218,00000000
2230.75,5796.257,00000000
2230.76,5796.257,00000000
2230.77,5663.173,00000000
2230.78,5885.050,00000000
2230.79,5973.901,00000000
2230.8,5973.901,00000000
2230.81,5929.469,00000000
2230.82,5973.901,00000000
2230.83,5885.050,00000000
2230.84,5840.646,00000000
2230.85,5885.050,00000000
2230.86,6018.348,00000000
2230.87,6062.809,00000000
2230.88,5885.050,00000000
2230.89,5885.050,00000000
2230.9,5973.901,00000000
2230.91,5973.901,00000000
2230.92,5840.646,00000000
2230.93,6062.809,00000000
2230.94,5663.173,00000000
2230.95,5840.646,00000000
2230.96,5929.469,00000000
2230.97,6018.348,00000000
2230.98,5885.050,00000000
2230.99,5929.469,00000000
2231,6062.809,00000000
2231.01,5840.646,00000000
2231.02,5707.520,00000000
2231.03,6151.774,00000000
2231.04,5840.646,00000000
2231.05,5973.901,00000000
2231.06,5840.646,00000000
2231.07,5973.901,00000000
2231.08,5929.469,00000000
2231.09,6062.809,00000000
2231.1,5840.646,00000000
2231.11,6062.809,00000000
2231.12,5751.881,00000000
2231.13,5929.469,00000000
2231.14,5929.469,00000000
2231.15,5929.469,00000000
2231.16,5840.646,00000000
2231.17,5973.901,00000000
2231.18,5929.469,00000000
2231.19,5973.901,00000000
2231.2,5929.469,00000000
2231.21,6062.809,00000000
2231.22,5796.257,00000000
2231.23,5929.469,00000000
2231.24,5574.522,00000000
2231.25,5929.469,00000000
2231.26,5840.646,00000000
2231.27,5929.469,00000000
2231.28,5885.050,00000000
2231.29,5618.841,00000000
2231.3,5707.520,00000000
2231.31,5973.901,00000000
2231.32,5707.520,00000000
2231.33,5796.257,00000000
2231.34,5796.257,00000000
2231.35,6062.809,00000000
2231.36,5885.050,00000000
2231.37,5885.050,00000000
2231.38,5751.881,00000000
2231.39,6062.809,00000000
2231.4,5840.646,00000000
2231.41,5840.646,00000000
2231.42,5663.173,00000000
2231.43,5840.646,00000000
2231.44,5751.881,00000000
2231.45,5929.469,00000000
2231.46,5885.050,00000000
2231.47,5885.050,00000000
2231.48,5973.901,00000000
2231.49,5973.901,00000000
2231.5,5618.841,00000000
2231.51,5929.469,00000000
2231.52,5751.881,00000000
2231.53,5885.050,00000000
2231.54,5707.520,00000000
2231.55,5973.901,00000000
2231.56,5796.257,00000000
2231.57,5618.841,00000000
2231.58,5663.173,00000000
2231.59,6018.348,00000000
2231.6,5929.469,00000000
2231.61,5885.050,00000000
2231.62,5618.841,00000000
2231.63,5796.257,00000000
2231.64,5663.173,00000000
2231.65,5840.646,00000000
2231.66,5751.881,00000000
2231.67,6018.348,00000000
2231.68,5707.520,00000000
2231.69,6018.348,00000000
2231.7,5796.257,00000000
2231.71,6062.809,00000000
2231.72,6285.329,00000000
2231.73,6285.329,00000000
2231.74,5397.392,00000000
2231.75,5485.928,00000000
2231.76,5574.522,00000000
2231.77,5973.901,00000000
2231.78,5751.881,00000000
2231.79,5840.646,00000000
2231.8,5973.901,00000000
2231.81,5973.901,00000000
2231.82,5751.881,00000000
2231.83,5840.646,00000000
2231.84,5929.469,00000000
2231.85,5751.881,00000000
2231.86,5707.520,00000000
2231.87,5885.050,00000000
2231.88,5796.257,00000000
2231.89,5663.173,00000000
2231.9,5885.050,00000000
2231.91,6062.809,00000000
2231.92,5840.646,00000000
2231.93,5885.050,00000000
2231.94,5840.646,00000000
2231.95,5929.469,00000000
2231.96,5885.050,00000000
2231.97,5973.901,00000000
2231.98,5840.646,00000000
2231.99,5973.901,00000000
2232,5796.257,00000000
2232.01,5973.901,00000000
2232.02,5840.646,00000000
2232.03,5929.469,00000000
2232.04,5929.469,00000000
2232.05,6018.348,00000000
2232.06,5751.881,00000000
2232.07,5840.646,00000000
2232.08,5973.901,00000000
2232.09,5840.646,00000000
2232.1,5929.469,00000000
2232.11,5751.881,00000000
2232.12,5796.257,00000000
2232.13,6062.809,00000000
2232.14,5885.050,00000000
2232.15,5840.646,00000000
2232.16,6151.774,00000000
2232.17,5885.050,00000000
2232.18,5840.646,00000000
2232.19,5885.050,00000000
2232.2,5796.257,00000000
2232.21,5885.050,00000000
2232.22,5929.469,00000000
2232.23,6062.809,00000000
2232.24,5796.257,00000000
2232.25,6240.796,00000000
2232.26,6018.348,00000000
2232.27,5796.257,00000000
2232.28,5796.257,00000000
2232.29,5929.469,00000000
2232.3,5885.050,00000000
2232.31,5973.901,00000000
2232.32,5885.050,00000000
2232.33,6062.809,00000000
2232.34,5663.173,00000000
2232.35,6062.809,00000000
2232.36,6062.809,00000000
2232.37,5929.469,00000000
2232.38,5796.257,00000000
2232.39,5885.050,00000000
2232.4,5885.050,00000000
2232.41,6062.809,00000000
2232.42,5751.881,00000000
2232.43,5707.520,00000000
2232.44,5796.257,00000000
2232.45,5885.050,00000000
2232.46,5663.173,00000000
2232.47,6018.348,00000000
2232.48,5796.257,00000000
2232.49,5796.257,00000000
2232.5,5929.469,00000000
2232.51,5973.901,00000000
2232.52,5929.469,00000000
2232.53,5973.901,00000000
2232.54,5796.257,00000000
2232.55,5885.050,00000000
2232.56,5796.257,00000000
2232.57,5840.646,00000000
2232.58,5885.050,00000000
2232.59,5751.881,00000000
2232.6,5796.257,00000000
2232.61,5973.901,00000000
2232.62,5751.881,00000000
2232.63,5973.901,00000000
2232.64,5885.050,00000000
2232.65,5973.901,00000000
2232.66,5751.881,00000000
2232.67,5796.257,00000000
2232.68,5840.646,00000000
2232.69,5840.646,00000000
2232.7,5663.173,00000000
2232.71,6107.285,00000000
2232.72,6329.875,00000000
2232.73,5929.469,00000000
2232.74,5353.145,00000000
2232.75,5663.173,00000000
2232.76,5707.520,00000000
2232.77,5840.646,00000000
2232.78,5840.646,00000000
2232.79,5840.646,00000000
2232.8,5929.469,00000000
2232.81,6018.348,00000000
2232.82,5929.469,00000000
2232.83,5929.469,00000000
2232.84,5929.469,00000000
2232.85,5885.050,00000000
2232.86,5840.646,00000000
2232.87,5973.901,00000000
2232.88,5973.901,00000000
2232.89,6018.348,00000000
2232.9,6062.809,00000000
2232.91,6018.348,00000000
2232.92,5840.646,00000000
2232.93,6018.348,00000000
2232.94,5796.257,00000000
2232.95,5751.881,00000000
2232.96,5663.173,00000000
2232.97,5929.469,00000000
2232.98,5796.257,00000000
2232.99,6151.774,00000000
2233,5973.901,00000000
2233.01,5973.901,00000000
2233.02,5707.520,00000000
2233.03,5929.469,00000000
2233.04,5663.173,00000000
2233.05,5796.257,00000000
2233.06,5840.646,00000000
2233.07,5885.050,00000000
2233.08,5885.050,00000000
2233.09,5840.646,00000000
2233.1,5796.257,00000000
2233.11,5929.469,00000000
2233.12,6062.809,00000000
2233.13,5929.469,00000000
2233.14,5840.646,00000000
2233.15,5973.901,00000000
2233.16,5840.646,00000000
2233.17,5929.469,00000000
2233.18,5840.646,00000000
2233.19,5973.901,00000000
2233.2,5751.881,00000000
2233.21,6107.285,00000000
2233.22,5929.469,00000000
2233.23,5929.469,00000000
2233.24,5929.469,00000000
2233.25,6018.348,00000000
2233.26,5707.520,00000000
2233.27,5885.050,00000000
2233.28,5885.050,00000000
2233.29,6062.809,00000000
2233.3,5796.257,00000000
2233.31,5973.901,00000000
2233.32,5663.173,00000000
2233.33,5840.646,00000000
2233.34,5751.881,00000000
2233.35,5973.901,00000000
2233.36,5885.050,00000000
2233.37,5973.901,00000000
2233.38,5840.646,00000000
2233.39,5840.646,00000000
2233.4,5707.520,00000000
2233.41,5885.050,00000000
2233.42,5885.050,00000000
2233.43,5973.901,00000000
2233.44,5751.881,00000000
2233.45,5929.469,00000000
2233.46,5796.257,00000000
2233.47,5973.901,00000000
2233.48,5574.522,00000000
2233.49,6062.809,00000000
2233.5,5885.050,00000000
2233.51,5885.050,00000000
2233.52,5707.520,00000000
2233.53,6107.285,00000000
2233.54,5885.050,00000000
2233.55,5885.050,00000000
2233.56,5840.646,00000000
2233.57,5973.901,00000000
2233.58,5885.050,00000000
2233.59,5885.050,00000000
2233.6,5885.050,00000000
2233.61,5885.050,00000000
2233.62,5840.646,00000000
2233.63,5973.901,00000000
2233.64,5973.901,00000000
2233.65,5929.469,00000000
2233.66,5663.173,00000000
2233.67,5929.469,00000000
2233.68,5840.646,00000000
2233.69,5796.257,00000000
2233.7,5885.050,00000000
2233.71,5751.881,00000000
2233.72,6329.875,00000000
2233.73,6329.875,00000000
2233.74,5308.912,00000000
2233.75,5530.218,00000000
2233.76,5751.881,00000000
2233.77,5840.646,00000000
2233.78,5929.469,00000000
2233.79,6018.348,00000000
2233.8,5973.901,00000000
2233.81,5796.257,00000000
2233.82,5840.646,00000000
2233.83,6018.348,00000000
2233.84,5973.901,00000000
2233.85,5973.901,00000000
2233.86,5751.881,00000000
2233.87,5840.646,00000000
2233.88,6062.809,00000000
2233.89,5840.646,00000000
2233.9,5885.050,00000000
2233.91,5929.469,00000000
2233.92,6062.809,00000000
2233.93,5840.646,00000000
2233.94,5840.646,00000000
2233.95,6018.348,00000000
2233.96,5751.881,00000000
2233.97,6062.809,00000000
2233.98,5885.050,00000000
2233.99,5840.646,00000000
2234,5796.257,00000000
2234.01,5973.901,00000000
2234.02,5840.646,00000000
2234.03,5840.646,00000000
2234.04,5796.257,00000000
2234.05,6018.348,00000000
2234.06,5840.646,00000000
2234.07,5973.901,00000000
2234.08,5885.050,00000000
2234.09,5840.646,00000000
2234.1,5751.881,00000000
2234.11,5840.646,00000000
2234.12,5885.050,00000000
2234.13,5840.646,00000000
2234.14,5663.173,00000000
2234.15,5885.050,00000000
2234.16,5973.901,00000000
2234.17,5929.469,00000000
2234.18,5973.901,00000000
2234.19,6062.809,00000000
2234.2,5574.522,00000000
2234.21,5840.646,00000000
2234.22,5840.646,00000000
2234.23,6062.809,00000000
2234.24,5751.881,00000000
2234.25,5840.646,00000000
2234.26,5840.646,00000000
2234.27,5929.469,00000000
2234.28,5751.881,00000000
2234.29,6062.809,00000000
2234.3,5707.520,00000000
2234.31,5796.257,00000000
2234.32,5751.881,00000000
2234.33,5973.901,00000000
2234.34,5663.173,00000000
2234.35,5840.646,00000000
2234.36,5840.646,00000000
2234.37,5840.646,00000000
2234.38,5751.881,00000000
2234.39,5840.646,00000000
2234.4,5751.881,00000000
2234.41,5796.257,00000000
2234.42,5840.646,00000000
2234.43,5840.646,00000000
2234.44,5751.881,00000000
2234.45,6018.348,00000000
2234.46,5796.257,00000000
2234.47,5973.901,00000000
2234.48,5796.257,00000000
2234.49,6062.809,00000000
2234.5,5840.646,00000000
2234.51,5929.469,00000000
2234.52,5796.257,00000000
2234.53,5840.646,00000000
2234.54,5796.257,00000000
2234.55,6018.348,00000000
2234.56,5840.646,00000000
2234.57,6062.809,00000000
2234.58,5840.646,00000000
2234.59,5840.646,00000000
2234.6,5796.257,00000000
2234.61,5929.469,00000000
2234.62,5929.469,00000000
2234.63,5973.901,00000000
2234.64,6062.809,00000000
2234.65,5751.881,00000000
2234.66,5885.050,00000000
2234.67,6062.809,00000000
2234.68,5840.646,00000000
2234.69,5885.050,00000000
2234.7,5796.257,00000000
2234.71,6018.348,00000000
2234.72,6508.205,00000000
2234.73,5796.257,00000000
2234.74,5441.653,00000000
2234.75,5663.173,00000000
2234.76,5840.646,00000000
2234.77,5929.469,00000000
2234.78,5751.881,00000000
2234.79,6018.348,00000000
2234.8,5796.257,00000000
2234.81,5840.646,00000000
2234.82,5751.881,00000000
2234.83,6062.809,00000000
2234.84,5663.173,00000000
2234.85,5840.646,00000000
2234.86,5796.257,00000000
2234.87,5751.881,00000000
2234.88,5929.469,00000000
2234.89,5973.901,00000000
2234.9,5929.469,00000000
2234.91,5663.173,00000000
2234.92,5929.469,00000000
2234.93,6018.348,00000000
2234.94,5840.646,00000000
2234.95,5973.901,00000000
2234.96,5840.646,00000000
2234.97,5929.469,00000000
2234.98,5885.050,00000000
2234.99,5973.901,00000000
2235,6062.809,00000000
2235.01,5929.469,00000000
2235.02,5751.881,00000000
2235.03,6062.809,00000000
2235.04,5885.050,00000000
2235.05,5929.469,00000000
2235.06,5796.257,00000000
2235.07,5973.901,00000000
2235.08,5751.881,00000000
2235.09,6018.348,00000000
2235.1,5707.520,00000000
2235.11,6062.809,00000000
2235.12,5663.173,00000000
2235.13,5973.901,00000000
2235.14,5751.881,00000000
2235.15,6018.348,00000000
2235.16,5751.881,00000000
2235.17,6062.809,00000000
2235.18,5796.257,00000000
2235.19,5751.881,00000000
2235.2,5707.520,00000000
2235.21,5973.901,00000000
2235.22,5840.646,00000000
2235.23,5885.050,00000000
2235.24,5663.173,00000000
2235.25,5973.901,00000000
2235.26,5663.173,00000000
2235.27,5840.646,00000000
2235.28,5885.050,00000000
2235.29,5973.901,00000000
2235.3,5751.881,00000000
2235.31,5973.901,00000000
2235.32,5840.646,00000000
2235.33,5885.050,00000000
2235.34,5796.257,00000000
2235.35,6018.348,00000000
2235.36,5751.881,00000000
2235.37,6062.809,00000000
2235.38,5840.646,00000000
2235.39,5885.050,00000000
2235.4,5973.901,00000000
2235.41,5796.257,00000000
2235.42,5840.646,00000000
2235.43,5885.050,00000000
2235.44,5751.881,00000000
2235.45,5885.050,00000000
2235.46,5885.050,00000000
2235.47,5840.646,00000000
2235.48,5707.520,00000000
2235.49,6151.774,00000000
2235.5,5885.050,00000000
2235.51,5885.050,00000000
2235.52,5574.522,00000000
2235.53,5840.646,00000000
2235.54,5707.520,00000000
2235.55,5929.469,00000000
2235.56,5663.173,00000000
2235.57,5796.257,00000000
2235.58,5707.520,00000000
2235.59,5973.901,00000000
2235.6,5929.469,00000000
2235.61,6018.348,00000000
2235.62,5885.050,00000000
2235.63,5929.469,00000000
2235.64,5840.646,00000000
2235.65,5796.257,00000000
2235.66,5840.646,00000000
2235.67,6018.348,00000000
2235.68,5840.646,00000000
2235.69,6062.809,00000000
2235.7,5840.646,00000000
2235.71,5929.469,00000000
2235.72,6419.012,00000000
2235.73,6419.012,00000000
2235.74,5308.912,00000000
2235.75,5618.841,00000000
2235.76,5707.520,00000000
2235.77,5973.901,00000000
2235.78,5840.646,00000000
2235.79,5929.469,00000000
2235.8,5885.050,00000000
2235.81,6018.348,00000000
2235.82,5796.257,00000000
2235.83,6018.348,00000000
2235.84,5929.469,00000000
2235.85,5885.050,00000000
2235.86,5840.646,00000000
2235.87,6018.348,00000000
2235.88,5929.469,00000000
2235.89,5840.646,00000000
2235.9,5663.173,00000000
2235.91,5840.646,00000000
2235.92,5751.881,00000000
2235.93,5885.050,00000000
2235.94,5663.173,00000000
2235.95,5929.469,00000000
2235.96,5707.520,00000000
2235.97,5751.881,00000000
2235.98,5796.257,00000000
2235.99,5973.901,00000000
2236,5663.173,00000000
2236.01,6107.285,00000000
2236.02,5885.050,00000000
2236.03,6018.348,00000000
2236.04,6018.348,00000000
2236.05,6018.348,00000000
2236.06,5751.881,00000000
2236.07,5840.646,00000000
2236.08,5973.901,00000000
2236.09,5929.469,00000000
2236.1,5707.520,00000000
2236.11,5885.050,00000000
2236.12,5885.050,00000000
2236.13,5885.050,00000000
2236.14,5751.881,00000000
2236.15,6151.774,00000000
2236.16,5840.646,00000000
2236.17,5973.901,00000000
2236.18,5929.469,00000000
2236.19,5885.050,00000000
2236.2,5885.050,00000000
2236.21,5840.646,00000000
